Artists,Name,Genre,Weekly.rank
Korn,Twisted Transistor,"Industrial,Nu-Metal,Rock",64
Kreayshawn,Gucci Gucci,"West Coast,Rap",57
Krewella,Alive,"Progressive House,Pop,Electronic",32
Krewella,Live For The Night,"Electronic,Pop,Drumstep",100
Kris Allen,Apologize,Pop,66
Kris Allen,Falling Slowly,"Pop,Ballad",94
Kris Allen,Heartless,Pop,16
Kris Allen,Live Like We're Dying,"Adult Alternative,Adult Contemporary,Alternative Rock,Christian,Pop-Rock,Rock,Pop",18
Kris Allen,No Boundaries,Pop,11
Kris Wu,Like That,"Korean,R&;B,Trap,Pop",73
"Kristen Bell, Agatha Lee Monn, Katie Lopez",Do You Want To Build A Snowman?,"Soundtrack,Pop,Disney",51
"Kristen Bell, Idina Menzel",For The First Time In Forever,"Soundtrack,Pop,Disney",57
"Kristen Bell, Santino Fontana",Love Is An Open Door,"Soundtrack,Pop,Disney",49
Kristinia DeBarge,Goodbye,"Electro-Pop,Dance-Pop,Pop",15
Kumbia Kings,U Don't Love Me,Pop,62
Kygo,Firestone,"Tropical House,Electronic,Pop",92
Kygo,Remind Me To Forget,"Scandinavia,Dance-Pop,Electronic,Tropical House,Dance,Pop",63
"Kygo, Ellie Goulding",First Time,"Electronic,Tropical House,Pop",67
"Kygo, Imagine Dragons",Born To Be Yours,"Electro-Pop,Rock,Pop-Rock,Electronic,Pop",74
"Kygo, Selena Gomez",It Ain't Me,"Electro-Pop,Tropical House,Electronic,Dance-Pop,Dance,Pop",10
Kylie Minogue,Can't Get You Out Of My Head,"Australia,Dance-Pop,Electronic,Dance,Pop",7
Kylie Minogue,Come Into My World,"Disco,Dance-Pop,Pop",91
Kylie Minogue,Love At First Sight,"House,Electronic,Dance-Pop,Pop",23
Kylie Minogue,Slow,"Synth-Pop,Electro-Pop,Electronic,Pop",91
LANCO,Greatest Love Story,Country,45
LFO,Every Other Time,"Boy Band,Pop",44
LFO,Girl On TV,Rock,10
LFO,I Don't Wanna Kiss You Goodnight,Pop,61
LFO,Summer Girls,"Boy Band,Pop",3
LFO,West Side Story,Pop,84
LL Cool J,Baby,Rap,52
LL Cool J,Control Myself,Rap,4
LL Cool J,Headsprung,Rap,16
LL Cool J,Hush,Rap,26
LL Cool J,Imagine That,Rap,98
LL Cool J,Luv U Better,"R&;B,Rap",4
LL Cool J,Paradise,Rap,36
LMFAO,I'm In Miami Trick,Pop,51
LMFAO,La La La,Rap,55
LMFAO,Sexy And I Know It,"Electro-Pop,Pop,Rap",1
LMFAO,Shots,Rap,68
LMFAO,Sorry For Party Rocking,Rap,49
LOCASH,I Know Somebody,Country,52
LOCASH,I Love This Life,Country,56
La Roux,Bulletproof,"New Wave,Electronica,Electro-Pop,Synth-Pop,Pop",8
Labrinth,Beneath Your Beautiful,"UK,R&;B,Pop",34
Lady Antebellum,American Honey,"Country,Rock",25
Lady Antebellum,Bartender,Country,31
Lady Antebellum,Compass,"Country,Rock",46
Lady Antebellum,Dancin' Away With My Heart,Country,46
Lady Antebellum,Downtown,"Country,Rock",29
Lady Antebellum,Goodbye Town,"Country,Rock",80
Lady Antebellum,Hello World,"Pop,Country",58
Lady Antebellum,I Run To You,"Country,Rock",27
Lady Antebellum,Just A Kiss,Country,7
Lady Antebellum,Lookin' For A Good Time,"Country,Rock",67
Lady Antebellum,Love Don't Live Here,"Country,Rock",53
Lady Antebellum,Love This Pain,"Pop,Country",93
Lady Antebellum,Need You Now,Country,2
Lady Antebellum,Our Kind Of Love,"Pop,Country",51
Lady Antebellum,Ready To Love Again,"Pop,Country",72
Lady Antebellum,Wanted You More,Country,34
Lady Antebellum,We Owned The Night,Country,31
Lady Antebellum,What If I Never Get Over You,"Ballad,Country",86
Lady Antebellum,You Look Good,Country,59
Lady Gaga,Alejandro,"Electronic,Electro-Pop,Synth-Pop,Eurodance,Dance-Pop,Pop",5
Lady Gaga,Always Remember Us This Way,"TV,Musicals,Soundtrack,Pop",41
Lady Gaga,Applause,"Eurodance,Electronic,Pop",4
Lady Gaga,Bad Romance,"Electronic,Synth-Pop,Electro-Pop,Dance-Pop,Pop",2
Lady Gaga,Born This Way,"Electronic,Electro-Pop,Synth-Pop,Disco,LGBTQ+,Pop",1
Lady Gaga,Do What U Want,"R&;B,Electro-Pop,Pop",13
Lady Gaga,Dope,"Rock,Electronic Rock,Glam Rock",8
Lady Gaga,G.U.Y.,"Electronic,Pop",76
Lady Gaga,Hair,"Techno,Electronic Rock,Electro-Pop,Synth-Pop,Electronic,Pop",12
Lady Gaga,I'll Never Love Again,"Musicals,Soundtrack,Pop",36
Lady Gaga,Is That Alright?,"Musicals,Soundtrack,Pop",63
Lady Gaga,Judas,"Electro House,Art Pop,Eurodance,Electro-Pop,Dance-Pop,Pop",10
Lady Gaga,Just Dance,"Dance-Pop,Pop",1
Lady Gaga,LoveGame,"Dance-Pop,Pop",5
Lady Gaga,Marry The Night,"Techno,Electronic Rock,Dance-Pop,Electronic,Electro-Pop,Synth-Pop,Pop",29
Lady Gaga,Million Reasons,"Pop Country,Pop",4
Lady Gaga,Paparazzi,"Dance-Pop,Pop",6
Lady Gaga,Perfect Illusion,Pop,15
Lady Gaga,Poker Face,"Dance-Pop,Pop",1
Lady Gaga,Speechless,"Pop,Rock,Glam Rock",94
Lady Gaga,Telephone,"Synth-Pop,Electronic,Electro-Pop,Dance-Pop,Pop",3
Lady Gaga,The Cure,Pop,39
Lady Gaga,The Edge Of Glory,"Electronic Rock,Electronic,Electro-Pop,Disco,Dance-Pop,Pop",3
Lady Gaga,Til It Happens To You,"Screen,Pop",95
Lady Gaga,Venus,"Electronic,Pop",32
"Lady Gaga, Bradley Cooper",Shallow,"Pop Country,Folk,Musicals,Screen,Pop-Rock,Soundtrack,Pop",1
Lady Sovereign,Love Me Or Hate Me,Rap,45
Lana Del Rey,High By The Beach,"Psychedelic,Dream-Pop,Power Pop,Trap,Alternative Pop,Alternative,Pop",51
Lana Del Rey,Love,"Indie Rock,Dream-Pop,Alternative,Alternative Pop,Pop",44
Lana Del Rey,Lust For Life,"Dream-Pop,Alternative,Alternative Pop,Canada,Pop",64
Lana Del Rey,Shades Of Cool,"Alternative Rock,Alternative Pop,Alternative,Blues Rock,Pop,Rock",79
Lana Del Rey,Ultraviolence,"Alternative Rock,Rock,Alternative Pop,Alternative,Dream-Pop,Pop",70
Lana Del Rey,Video Games,"Ballad,Baroque Pop,Indie Pop,Pop",91
Lana Del Rey,West Coast,"Psychedelic Rock,Alternative,Rock,Trip-Hop,Dream-Pop,Pop,Alternative Pop",17
Lana Del Rey,Young And Beautiful,"Baroque Pop,Alternative Pop,Alternative,Soundtrack,Pop",22
Landon Pigg,Falling In Love At A Coffee Shop,Rock,93
Lara Fabian,I Will Love Again,Pop,32
Lasgo,Alone,Pop,83
Lasgo,Something,"Trance,Eurodance,Electronic,Pop",35
Lauren Alaina,Like My Mother Does,"Pop,Cover,Pop Country",20
Lauren Alaina,Road Less Traveled,"Country,Pop",67
Lauren Daigle,The Christmas Song,"Pop,Christian Pop,Christmas,Cover,Christian",55
Lauren Daigle,You Say,"Worship,Christian Pop,Pop,Christian",29
Lauryn Hill,Everything Is Everything,"Neo Soul,R&;B",35
Lauv,I Like Me Better,"Electronic,Pop",27
"Lauv, Troye Sivan",I'm So Tired...,Pop,81
LeAnn Rimes,Big Deal,Country,23
LeAnn Rimes,Can't Fight The Moonlight,Pop,11
LeAnn Rimes,I Need You,Rock,11
LeAnn Rimes,Probably Wouldn't Be This Way,Country,54
LeAnn Rimes,Something's Gotta Give,Country,51
LeToya,Regret,Pop,78
LeToya,Torn,"Pop,R&;B",31
Lea Michele,Cannonball,Pop,75
Lee Ann Womack,Ashes By Now,Country,45
Lee Ann Womack,I Hope You Dance,Country,14
Lee Ann Womack,I May Hate Myself In The Morning,Pop,66
Lee Ann Womack,Last Call,Country,77
Lee Ann Womack,Now You Don't,Pop,72
Lee Ann Womack,Why They Call It Falling,Country,78
Lee Brice,A Woman Like You,"Country,News",33
Lee Brice,Boy,Country,94
Lee Brice,Drinking Class,"Country,Rock",53
Lee Brice,Hard To Love,"Country,Rock",27
Lee Brice,I Don't Dance,"Country,Rock",33
Lee Brice,I Drive Your Truck,"Country,Rock",47
Lee Brice,Love Like Crazy,"Country,Rock",45
Lee Brice,Parking Lot Party,"Country,Rock",62
Lee Brice,Rumor,Country,25
Lee Brice,That Don't Sound Like You,Country,64
Lee DeWyze,Beautiful Day,Pop,24
Lee Greenwood,God Bless The USA,Rock,16
Len,Steal My Sunshine,Rock,9
Lenny Kravitz,Again,"Soul,Producer,Singer-Songwriter,Alternative Rock,Pop-Rock,Rock",4
Lenny Kravitz,American Woman,"Producer,Screen,Cover,Soundtrack,Alternative Rock,Funk Rock,Rock",49
Lenny Kravitz,Dig In,Rock,31
Lenny Kravitz,I Belong To You,Rock,71
Lenny Kravitz,I'll Be Waiting,Rock,73
Lenny Kravitz,Lady,"Funk Rock,Hard Rock,Producer,Adult Alternative,Soul,Alternative Rock,Rock",27
Lenny Kravitz,Storm,"Hip-Hop,Neo Soul,Soul,R&;B,Rap,Rock",98
Lenny Kravitz,Where Are We Runnin'?,Rock,69
Leona Lewis,Better In Time,"R&;B,Pop",11
Leona Lewis,Bleeding Love,"Adult Contemporary,Ballad,Brit Pop,Soul Pop,UK,R&;B,Pop",1
Leona Lewis,Happy,Pop,31
Leona Lewis,I Will Be,Pop,66
Leona Lewis,Run,"Pop,Rock",81
Leonard Cohen,Hallelujah,"Eighties,Adult Alternative,Indie Pop,Alternative Pop,Alternative Rock,Indie Rock,Indie,Alternative,Folk Rock,Singer-Songwriter,Ballad,Rock,Folk",59
Lewis Capaldi,Someone You Loved,"UK,Pop",53
Li,Chun,"Hip-Hop,Rap",10
Liam Payne,Bedroom Floor,"Funk-Pop,Pop",98
Liam Payne,Strip That Down,"Motown,Rap,UK,Pop",10
"Liam Payne, Rita Ora",For You,"UK,Soundtrack,Pop",76
Lifehouse,Between The Raindrops,Rock,79
Lifehouse,Broken,"Ballad,Adult Contemporary,Adult Alternative,Post-Grunge,Pop-Rock,Alternative Rock,Rock",83
Lifehouse,First Time,Rock,26
Lifehouse,From Where You Are,Rock,61
Lifehouse,Halfway Gone,Rock,50
Lifehouse,Hanging By A Moment,"Indie Rock,Alternative,Pop-Rock,Adult Alternative,Post-Grunge,Alternative Rock,Rock",2
Lifehouse,Spin,Rock,71
Lifehouse,Whatever It Takes,Rock,33
Lifehouse,You And Me,"Pop-Rock,Rock",5
Lil Baby,Close Friends,"Atlanta,Motown,Trap,Rap",28
Lil Baby,Crush A Lot,"Motown,Trap,Rap",82
Lil Baby,Deep End,"Atlanta,Motown,Trap,Rap",97
Lil Baby,Global,"Motown,Trap,Rap",91
Lil Baby,Life Goes On,"East Coast,Atlanta,Trap,Motown,Rap",74
Lil Baby,My Dawg,Rap,77
Lil Baby,Out The Mud,"Atlanta,Trap,Rap",72
Lil Baby,Pure Cocaine,"Motown,Trap,Rap",46
Lil Baby,Ready,"Trap,Rap",66
Lil Baby,Southside,"Trap,Motown,Rap",79
Lil Baby,Time,"Motown,Trap,Rap",62
Lil Baby,Word On The Street,"Motown,Trap,Rap",98
"Lil Baby, Drake",Yes Indeed,"Hip-Hop,Trap,Canada,Motown,Rap",6
"Lil Baby, Gunna",Belly,"Trap,Motown,Rap",80
"Lil Baby, Gunna",Business Is Business,"Atlanta,Motown,Trap,Rap",61
"Lil Baby, Gunna",Drip Too Hard,"Hip-Hop,Atlanta,Memes,Motown,Trap,Rap",4
"Lil Baby, Gunna",I Am,"Atlanta,Motown,Trap,Rap",98
"Lil Baby, Gunna",Never Recover,"Atlanta,Motown,Trap,Rap",15
"Lil Baby, Gunna",Off White VLONE,"Atlanta,Motown,Trap,Rap",54
Lil Boosie,Wipe Me Down,Rap,38
Lil Bow Wow,Ghetto Girls,Rap,91
Lil Bow Wow,Puppy Love,Rap,75
Lil Bow Wow,Take Ya Home,Rap,72
Lil Bow Wow,Thank You,Rap,93
Lil Dicky,Earth,"Memes,Charity,R&;B,Conscious Hip-Hop,Comedy,Satire,Afrobeats,UK,Climate Change,Pop,Hip-Hop,Rap",17
Lil Dicky,Freaky Friday,"Hip-Hop,DMV,Comedy,Rap",8
Lil Jon,Bend Ova,Rap,92
Lil Jon,Hey,Rap,62
Lil Jon,Outta Your Mind,Rap,84
Lil Jon,Snap Yo Fingers,"Crunk,Rap",7
"Lil Jon, The East Side Boyz",Bia' Bia',"Gangsta Rap,Hardcore Hip-Hop,Dirty South,Hip-Hop,Crunk,Rap",94
"Lil Jon, The East Side Boyz",Get Low,"Dirty South,Crunk,Rap",2
"Lil Jon, The East Side Boyz",What U Gon' Do,Rap,22
Lil Mama,Lip Gloss,Rap,10
Lil Mama,Shawty Get Loose,"R&;B,Rap",10
Lil Mosey,Kamikaze,Rap,97
Lil Mosey,Noticed,"Trap,Rap",80
Lil Nas X,Panini,"Memes,Atlanta,Hip-Hop,Trap,Rap",16
"Lil Nas X, Cardi B",Rodeo,"Country,Atlanta,East Coast,Trap,Country Rap,Hip-Hop,Rap",22
"Lil Nas,",Old Town Road,"Country,Atlanta,Alternative Country,Hip-Hop,Trap,Memes,Remix,Country Rap,Rap",1
Lil Peep,Awful Things,"Rap Rock,Emo Rap,Pop-Punk,East Coast,Alternative Rock,Emo,Trap,Cloud Rap,Alternative,Rap",79
"Lil Peep, XXXTENTACION",Falling Down,"Alternative,Pop,Pop-Rock,Emo Rap,Alternative Pop,Emo",13
"Lil Peep, iLoveMakonnen",I've Been Waiting,"Hip-Hop,Alternative,Alternative Rock,Emo Rap,Emo,Rap",62
Lil Pump,Be Like Me,"Trap,Rap",72
Lil Pump,Butterfly Doors,"Trap,Rap",81
Lil Pump,Drug Addicts,"Trap,Rap",83
Lil Pump,Esskeetit,"Trap,Rap",24
Lil Pump,Gucci Gang,"Memes,Trap,Rap",3
Lil Rob,Bring Out The Freak In You,Rap,85
Lil Rob,Summer Nights,Rap,36
Lil Scrappy,Money In The Bank,Rap,28
Lil Scrappy,No Problem,Rap,29
Lil Skies,I,"Trap,Cloud Rap,Rap",39
Lil Skies,I Know You,Rap,79
Lil Skies,Lust,"Cloud Rap,Trap,Rap",87
Lil Skies,Nowadays,"Cloud Rap,Trap,Rap",55
Lil Skies,Red Roses,"Cloud Rap,Trap,Rap",69
Lil Uzi Vert,Dark Queen,"Emo Rap,Alternative,Alternative R&;B,R&;B,Cloud Rap,Trap,Rap",91
Lil Uzi Vert,For Real,"Trap,Electro-Hop,Rap",82
Lil Uzi Vert,Money Longer,"East Coast,Cloud Rap,Trap,Rap",54
Lil Uzi Vert,Neon Guts,"Cloud Rap,Trap,Rap",79
Lil Uzi Vert,New Patek,"Trap,Cloud Rap,Rap",24
Lil Uzi Vert,No Sleep Leak,"Cloud Rap,Trap,Rap",90
Lil Uzi Vert,Sanguine Paradise,"East Coast,Trap,Rap",28
Lil Uzi Vert,Sauce It Up,"Cloud Rap,Trap,Rap",49
Lil Uzi Vert,That's A Rack,"East Coast,Trap,Rap",76
Lil Uzi Vert,The Way Life Goes,"Remix,Rap",24
Lil Uzi Vert,Two,"Alternative R&;B,R&;B,Cloud Rap,Trap,Rap",80
Lil Uzi Vert,UnFazed,"Canada,Alternative,Alternative R&;B,Cloud Rap,Trap,R&;B,Rap",84
Lil Uzi Vert,X,"Hip-Hop,Emo Rap,Memes,Alternative,Alternative R&;B,Trap,Rap",81
Lil Uzi Vert,XO TOUR Llif3,"Hip-Hop,Emo Rap,Memes,Alternative,Alternative R&;B,Trap,Rap",7
Lil Uzi Vert,You Was Right,"East Coast,Trap,Rap",40
Lil Wayne,3 Peat,Rap,66
Lil Wayne,6 Foot 7 Foot,"Hip-Hop,Producer,Memes,Rap",9
Lil Wayne,A Milli,"Crunk,Rap",6
Lil Wayne,Believe Me,"Trap,Canada,Producer,Rap",26
Lil Wayne,Bill Gates,Rap,75
Lil Wayne,Blunt Blowin,Rap,33
Lil Wayne,Can't Be Broken,Rap,17
Lil Wayne,Dark Side Of The Moon,"Trap,Alternative R&;B,R&;B,Rap",26
Lil Wayne,Dedicate,"Trap,Rap",14
Lil Wayne,Demon,"Trap,East Coast,Rap",81
Lil Wayne,Don't Cry,"Trap,Rap",5
Lil Wayne,Dope New Gospel,"East Coast,Rap",90
Lil Wayne,Drop The World,Rap,18
Lil Wayne,Famous,Rap,36
Lil Wayne,Fireman,"Trap,Rap",32
Lil Wayne,Gonorrhea,Rap,17
Lil Wayne,Got Money,Rap,10
Lil Wayne,Hittas,"East Coast,Rap",59
Lil Wayne,Hot Revolver,Rap,33
Lil Wayne,How To Hate,Rap,84
Lil Wayne,How To Love,"R&;B,Pop,Rap",5
Lil Wayne,Hustler Musik,Rap,87
Lil Wayne,I Am Not A Human Being,Rap,65
Lil Wayne,I'm Me,Rap,97
Lil Wayne,I'm Single,Rap,82
Lil Wayne,It's Good,"Gangsta Rap,Hardcore Hip-Hop,Rap",79
Lil Wayne,John,Rap,22
Lil Wayne,Knockout,"Rock,Pop-Punk,Punk Rock,Rap",44
Lil Wayne,Let It All Work Out,"Trap,UK,Rap",75
Lil Wayne,Let It Fly,"Trap,Rap",10
Lil Wayne,Lollipop,"Remix,Rap",1
Lil Wayne,Love Me,"Canada,Trap,Rap",9
Lil Wayne,MegaMan,Rap,52
Lil Wayne,Mess,"Trap,East Coast,Rap",74
Lil Wayne,Mirror,Rap,16
Lil Wayne,Mona Lisa,"West Coast,Rap",2
Lil Wayne,Mr. Carter,"Producer,Rap",62
Lil Wayne,Mrs. Officer,Rap,16
Lil Wayne,My Homies Still,Rap,38
Lil Wayne,Nightmares Of The Bottom,Rap,90
Lil Wayne,No Worries,Rap,29
Lil Wayne,On Fire,Rap,62
Lil Wayne,Open Letter,Rap,47
Lil Wayne,Open Safe,"West Coast,East Coast,Rap",62
Lil Wayne,Perfect Strangers,"East Coast,Rap",86
Lil Wayne,President Carter,Rap,94
Lil Wayne,Problems,"Trap,Rap",57
Lil Wayne,Rich As fuck,Rap,38
Lil Wayne,Right Above It,Rap,6
Lil Wayne,She Will,Rap,3
Lil Wayne,So Special,Rap,95
Lil Wayne,Start This shit Off Right,"East Coast,R&;B,Rap",76
Lil Wayne,Took His Time,"Trap,East Coast,Rap",65
Lil Wayne,Uproar,Rap,7
Lil Wayne,Used 2,"Trap,East Coast,Rap",78
Lil Wayne,Way Of Life,Rap,71
Lil Wayne,What About Me,"Alternative R&;B,Rap",24
Lil Wayne,What's Wrong With Them,Rap,42
Lil Wayne,You Ain't Got Nuthin,Rap,81
Lil Wayne,fuck Today,Rap,76
"Lil Wayne, Charlie Puth",Nothing But Trouble,"Screen,Rap",86
Lil Xan,Betrayed,"Trap,Rap",64
Lil Yachty,66,"Cloud Rap,Trap,Rap",73
Lil Yachty,Boom!,"Cloud Rap,Trap,Rap",88
Lil Yachty,Get Dripped,"Cloud Rap,Motown,Trap,Rap",98
Lil Yachty,NBAYoungboat,"Trap,Rap",63
Lil Yachty,Peek A Boo,"Comedy,Instrumental Hip-Hop,Cloud Rap,Hip-Hop,Memes,Trap,Rap",78
Lil Yachty,Yacht Club,"Emo Rap,Trap,Rap",91
Lil' Boosie,Zoom,Rap,61
Lil' Flip,Game Over,Rap,15
Lil' Flip,Sunshine,Pop,2
Lil' Kim,How Many Licks?,"R&;B,Rap",75
Lil' Kim,Lighters Up,"Reggae,Hardcore Hip-Hop,East Coast,Hip-Hop,Rap",31
Lil' Kim,Magic Stick,Rap,2
Lil' Kim,No Matter What They Say,Rap,60
Lil' Kim,The Jump Off,"Gangsta Rap,Hardcore Hip-Hop,East Coast,Hip-Hop,Rap",17
Lil' Mo,Ta Da,Pop,95
Lil' Romeo,My Baby,Rap,3
Lil' Troy,Wanna Be A Baller,Rap,70
Lil' Wayne,Shine,Rap,96
Lil' Wayne,Tha Block Is Hot,"Trap,Rap",72
Lila McCann,With You,Pop,62
Lily Allen,Smile,"Adult Alternative,Indie Pop,UK,Reggae,Pop",49
Lily Allen,The Fear,"Alternative Pop,UK,Pop",80
Limp Bizkit,Behind Blue Eyes,"Cover,Rock",71
Limp Bizkit,My Way,"Alternative Metal,Rap Rock,Alternative Rock,Metal,Nu-Metal,Rock,Rap",75
Limp Bizkit,N 2 Gether Now,Rap,73
Limp Bizkit,Nookie,"Rap Rock,Metal,Alternative Metal,Metalrap,Rock,Nu-Metal,Rap",80
Lin,Almost Like Praying,"Latin Pop,Pop,Latin Music,En Espa\xc3\xb1ol,Rap",20
Lin,Found / Tonight,"Broadway,Pop",49
Lindsey Stirling,Hallelujah,Pop,81
Linkin Park,Bleed It Out,"Alternative,Alternative Rock,Rock,Rap",52
Linkin Park,Breaking The Habit,"Alternative Rock,Rock",20
Linkin Park,Burn It Down,"Rock,Alternative Rock,Electronic Rock,Rap",30
Linkin Park,Crawling,"Rap Rock,Alternative,Alternative Rock,Alternative Metal,Memes,Nu-Metal,Rock",79
Linkin Park,Faint,"Rap Rock,Alternative Rock,Rap,Nu-Metal,Rock",48
Linkin Park,Given Up,"Metalcore,Metal,Alternative Rock,Alternative Metal,Hard Rock,Rock",99
Linkin Park,Heavy,"Electronic,Pop,Alternative Rock",45
Linkin Park,In The End,"Alternative Metal,Alternative Rock,Metal,Hard Rock,Rap Rock,Nu-Metal,Rap,Rock",2
Linkin Park,Iridescent,"Ballad,Alternative Rock,Rock",81
Linkin Park,Leave Out All The Rest,"Screen,Soundtrack,Alternative,Alternative Rock,Rock",94
Linkin Park,Lost In The Echo,"Alternative Rock,Rock,Electronic Rock,Rap",95
Linkin Park,Lying From You,"Alternative Rock,Rap,Nu-Metal,Rock",58
Linkin Park,New Divide,"Alternative,Alternative Rock,Electronic Rock,Electronic,Rock",6
Linkin Park,Numb,"Alternative Rock,Nu-Metal,Rock",11
Linkin Park,One Step Closer,"Nu-Metal,Rock",75
Linkin Park,Shadow Of The Day,"Alternative,Alternative Rock,Rock",15
Linkin Park,Somewhere I Belong,"Rap Rock,Alternative Rock,Nu-Metal,Rock,Rap",32
Linkin Park,The Catalyst,"Nu-Metal,Alternative Rock,Electronic Rock,Electronic,Rock",27
Linkin Park,Waiting For The End,"Alternative,Alternative Rock,Electronic Rock,Rock,Rap",42
Linkin Park,What I've Done,"Alternative,Rock,Alternative Rock",7
"Linkin Park, Steve Aoki",A Light That Never Comes,"Rock,Electronic Rock,Pop,Electro House,Electro,Dance,Electronic",65
Lionel Richie,Angel,Rock,70
Lionel Richie,I Call It Love,Rock,62
Lionel Richie,Just For You,Rock,92
Lit,My Own Worst Enemy,"Pop-Rock,Rock",61
Little Big Town,Better Man,Country,34
Little Big Town,Boondocks,Country,46
Little Big Town,Bring It On Home,Country,58
Little Big Town,Day Drinking,Country,40
Little Big Town,Girl Crush,"Ballad,Country,Rock",18
Little Big Town,Little White Church,"Country,Rock",59
Little Big Town,Pontoon,"Country,Rock",22
Little Big Town,Tornado,"Country,Rock",51
Little Big Town,Your Side Of The Bed,"Country,Rock",96
Little Mix,Black Magic,"Dance-Pop,Girl Group,UK,Pop",67
Little Mix,Shout Out To My Ex,"Dance-Pop,Power Pop,Girl Group,UK,Pop",69
Little Mix,Wings,"Dance-Pop,Girl Group,R&;B,Bubblegum Pop,UK,Pop",79
Live,Heaven,"Christian Pop,Australia,Live,Worship,Christian,Pop",59
Live,The Dolphin's Cry,Pop,78
Liz Phair,Why Can't I?,"Pop-Rock,Pop,Rock",32
Lizzo,Juice,"Electro-Funk,Funk-Pop,Funk,Dance,Dance-Pop,Alternative Pop,Synth-Pop,R&;B",93
Lizzo,Truth Hurts,"Pop,Rap",11
Lloyd,Dedication To My Ex,"R&;B,Rap",79
Lloyd,Get It Shawty,"Pop,R&;B,Rap",16
Lloyd,Lay It Down,"R&;B,Rap",64
Lloyd,Southside,"R&;B,Rap",25
Lloyd Banks,"Beamer, Benz, Or Bentley",Rap,49
Lloyd Banks,Hands Up,"Gaming,Rap",84
Lloyd Banks,Karma,"R&;B,Rap",17
Lloyd Banks,On Fire,Rap,8
Logic,44 More,"DMV,Trap,Rap",22
Logic,Black SpiderMan,"DMV,Race / Ethnicity,Religion,Conscious Hip-Hop,Trap,Rap",87
Logic,BoomTrap Protocol,"DMV,Trap,Rap",97
Logic,Confessions Of A Dangerous Mind,"Hip-Hop,Boom Bap,DMV,East Coast,Rap",78
Logic,Contra,"DMV,Trap,Rap",60
Logic,Everybody,"DMV,Football (American),Trap,Rap",59
Logic,Flexicution,"Trap,Rap",100
Logic,Homicide,"Trap,Hip-Hop,DMV,Rap",5
Logic,Indica Badu,"DMV,Trap,Rap",56
Logic,Keanu Reeves,"DMV,East Coast,Rap",38
Logic,Midnight,"DMV,Trap,Rap",74
Logic,One Day,"DMV,Pop,Rap",80
Logic,Overnight,"DMV,Trap,Rap",68
Logic,Warm It Up,"DMV,Trap,Rap",98
Logic,Wassup,"DMV,Trap,Rap",83
Logic,Yuck,"DMV,Beef,Trap,Rap",87
"Logic, Marshmello",Everyday,"EDM,DMV,Electronic,Electro,Trap,Rap",29
Lonestar,Amazed,"Pop,Country",1
Lonestar,I'm Already There,"Pop Country,Ballad,Adult Contemporary,Country",24
Lonestar,Let's Be Us Again,Country,38
Lonestar,Mountains,Country,77
Lonestar,Mr. Mom,Country,33
Lonestar,My Front Porch Looking In,Country,23
Lonestar,Not A Day Goes By,Country,36
Lonestar,Smile,Country,39
Lonestar,Tell Her,Country,39
Lonestar,Unusually Unusual,Country,66
Lonestar,Walking In Memphis,Country,61
Lonestar,What About Now,Country,30
Lonestar,With Me,Country,63
Lonestar,You're Like Comin' Home,Country,63
Loon,How You Want That,Rap,88
Lorde,Glory And Gore,"Alternative,New Zealand,Art Pop,Electro-Pop,Adult Alternative,Chill,Dark Ambient,Dark Pop,Pop,Alternative Pop",68
Lorde,Green Light,"Power Pop,Adult Alternative,Indie Pop,Disco,Dance-Pop,Electro-Pop,New Zealand,Alternative Pop,Alternative,Alternative Rock,Pop",19
Lorde,Homemade Dynamite,"Electro-Pop,Synth-Pop,Remix,New Zealand,R&;B,Alternative,Alternative Pop,Alternative Rock,Rap,Pop",92
Lorde,Liability,"Alternative Pop,Alternative,New Zealand,Ballad,Piano,Pop",78
Lorde,Royals,"Alternative,Art Pop,Adult Alternative,New Zealand,Memes,Electro-Pop,Alternative Pop,Pop",1
Lorde,Team,"Alternative,Dream-Pop,Alternative Pop,New Zealand,Soundtrack,Adult Alternative,Indie Pop,Electro-Pop,Pop",6
Lorde,Tennis Court,"Alternative Pop,Alternative,Downtempo,New Zealand,Art Pop,Adult Alternative,Trip-Hop,Electro-Pop,Pop",71
Lorde,Yellow Flicker Beat,"New Zealand,Art Pop,Adult Alternative,Alternative Dance,Electro-Pop,Electronic,Dance-Pop,Soundtrack,Screen,Producer,Pop",34
Loren Allred,Never Enough,"Musicals,Soundtrack,Pop",88
Los Lonely Boys,Heaven,Rock,16
Lostprophets,Last Train Home,Rock,75
Lou Bega,"Tricky, Tricky",Pop,74
Loud Luxury,Body,"Canada,Pop",80
Louis Tomlinson,Back To You,"UK,Pop",40
Love And Theft,Angel Eyes,Country,32
Love And Theft,Runaway,Country,65
"Lucas Grabeel, Ashley Tisdale",Bop To The Top,"Disney,Soundtrack,Pop",62
"Lucas Grabeel, Ashley Tisdale",What I've Been Looking For,"Disney,Soundtrack,Pop",35
Lucy Hale,You Sound Good To Me,Country,88
Lucy Pearl,Dance Tonight,R&;B,36
Ludacris,Act A Fool,Rap,32
Ludacris,Area Codes,Rap,24
Ludacris,Diamond In The Back,Rap,94
Ludacris,Get Back,Rap,13
Ludacris,Good Lovin,"R&;B,Rap",91
Ludacris,Helluva Night,Rap,96
Ludacris,How Low,Rap,6
Ludacris,Money Maker,Rap,1
